times,energy_gauss_wide,energy_gauss_narrow,energy_step
9.875, 3.826943875591083e-09, 1.5445737984008383e-31, 0.0
9.9145, 3.9351775688289846e-09, 1.551862289258109e-31, 0.0
9.954, 4.0420369250705234e-09, 1.5591507801153793e-31, 0.0
9.993500000000001, 4.1473108464761896e-09, 1.5664392709726498e-31, 0.0
10.033, 4.250805417051736e-09, 1.57372776182992e-31, 0.0
10.0725, 4.352316628242641e-09, 1.5810162526871906e-31, 0.0
10.112, 4.451638916988845e-09, 1.588304743544461e-31, 0.0
10.1515, 4.54856762198995e-09, 1.5955932344017316e-31, 0.0
10.191, 4.642918877273887e-09, 1.6028817252590021e-31, 0.0
10.2305, 4.734505257805105e-09, 1.6101702161162722e-31, 0.0
10.27, 4.823133067160342e-09, 1.617458706973543e-31, 0.0
10.3095, 4.9086086089163135e-09, 1.6247471978308134e-31, 0.0
10.349, 4.9907721100749606e-09, 1.632035688688084e-31, 0.0
10.3885, 5.069497230221259e-09, 1.6393241795453542e-31, 0.0
10.428, 5.144623454782132e-09, 1.646612670402625e-31, 0.0
10.4675, 5.215989997107412e-09, 1.653901161259895e-31, 0.0
10.507, 5.2834429632246855e-09, 1.6611896521171655e-31, 0.0
10.5465, 5.346861228170019e-09, 1.6684781429744362e-31, 0.0
10.586, 5.406105792943163e-09, 1.6757666338317065e-31, 0.0
10.6255, 5.461034150906216e-09, 1.683055124688977e-31, 0.0
10.665000000000001, 5.511505843748168e-09, 1.6903436155462475e-31, 0.0
10.7045, 5.557445696248986e-09, 1.6976321064035178e-31, 0.0
10.744, 5.598772075890875e-09, 1.7049205972607883e-31, 0.0
10.7835, 5.635380882192531e-09, 1.7122090881180588e-31, 0.0
10.823, 5.6671680146726564e-09, 1.7194975789753295e-31, 0.0
10.8625, 5.69406494852706e-09, 1.7267860698325998e-31, 0.0
10.902, 5.716047274582109e-09, 1.7340745606898701e-31, 0.0
10.9415, 5.733049654917988e-09, 1.7413630515471406e-31, 0.0
10.981, 5.745006074187567e-09, 1.7486515424044111e-31, 0.0
11.0205, 5.751863783124835e-09, 1.7559400332616814e-31, 0.0
11.06, 5.753645226797798e-09, 1.7632285241189521e-31, 0.0
11.0995, 5.750335017444715e-09, 1.7705170149762226e-31, 0.0
11.139, 5.741908347541851e-09, 1.7778055058334927e-31, 0.0
11.1785, 5.7283418685578134e-09, 1.7850939966907634e-31, 0.0
11.218, 5.709680894801368e-09, 1.7923824875480337e-31, 0.0
11.2575, 5.685969588097227e-09, 1.7996709784053044e-31, 0.0
11.297, 5.657225095235082e-09, 1.8069594692625747e-31, 0.0
11.336500000000001, 5.623464563004619e-09, 1.8142479601198455e-31, 0.0
11.376, 5.584739937362942e-09, 1.8215364509771155e-31, 0.0
11.4155, 5.541156308675102e-09, 1.828824941834386e-31, 0.0
11.455, 5.492773394127811e-09, 1.8361134326916568e-31, 0.0
11.4945, 5.43964963843025e-09, 1.843401923548927e-31, 0.0
11.534, 5.381854056658709e-09, 1.8506904144061975e-31, 0.0
11.5735, 5.319527505323243e-09, 1.8579789052634678e-31, 0.0
11.613, 5.252777818081695e-09, 1.8652673961207383e-31, 0.0
11.6525, 5.181702383487701e-09, 1.8725558869780086e-31, 0.0
11.692, 5.106399299755874e-09, 1.8798443778352794e-31, 0.0
11.7315, 5.027021448471931e-09, 1.8871328686925499e-31, 0.0
11.771, 4.943725982003926e-09, 1.8944213595498204e-31, 0.0
11.8105, 4.85664533819079e-09, 1.9017098504070906e-31, 0.0
11.85, 4.765911954871434e-09, 1.908998341264361e-31, 0.0
11.8895, 4.671680620921591e-09, 1.9162868321216317e-31, 0.0
11.929, 4.574147547148573e-09, 1.923575322978902e-31, 0.0
11.9685, 4.473476120967254e-09, 1.9308638138361727e-31, 0.0
12.008000000000001, 4.3698283328045896e-09, 1.938152304693443e-31, 0.0
12.0475, 4.263371567859651e-09, 1.9454407955507132e-31, 0.0
12.087, 4.154317541677145e-09, 1.952729286407984e-31, 0.0
12.1265, 4.0428596041341016e-09, 1.9600177772652543e-31, 0.0
12.166, 3.929183672002632e-09, 1.967306268122525e-31, 0.0
12.2055, 3.813475807712794e-09, 1.9745947589797953e-31, 0.0
12.245000000000001, 3.695944338729415e-09, 1.981883249837066e-31, 0.0
12.2845, 3.5768018010387056e-09, 1.989171740694336e-31, 0.0
12.324, 3.456249162411683e-09, 1.9964602315516066e-31, 0.0
12.3635, 3.334487390619378e-09, 2.0037487224088773e-31, 0.0
12.403, 3.211723137561439e-09, 2.0110372132661476e-31, 0.0
12.4425, 3.088175709641405e-09, 2.0183257041234183e-31, 0.0
12.482, 2.964055059640288e-09, 2.025614194980688e-31, 0.0
12.5215, 2.8395705754064916e-09, 2.032902685837959e-31, 0.0
12.561, 2.7149315184180564e-09, 2.040191176695229e-31, 0.0
12.6005, 2.5903458802399635e-09, 2.0474796675525e-31, 0.0
12.64, 2.46602211752577e-09, 2.05476815840977e-31, 0.0
12.6795, 2.3421689313467286e-09, 2.062056649267041e-31, 0.0
12.719, 2.2189950107500566e-09, 2.069345140124311e-31, 0.0
12.7585, 2.096703482040437e-09, 2.0766336309815815e-31, 0.0
12.798, 1.9754911581854565e-09, 2.083922121838852e-31, 0.0
12.8375, 1.8555500891721134e-09, 2.0912106126961225e-31, 0.0
12.877, 1.73707293735689e-09, 2.098499103553393e-31, 0.0
12.916500000000001, 1.6202486285697424e-09, 2.1057875944106635e-31, 0.0
12.956, 1.505258616582e-09, 2.1130760852679338e-31, 0.0
12.9955, 1.392283274244382e-09, 2.1203645761252045e-31, 0.0
13.035, 1.2814939328289449e-09, 2.127653066982475e-31, 0.0
13.0745, 1.1730602815413275e-09, 2.1349415578397455e-31, 0.0
13.114, 1.0671392697505483e-09, 2.142230048697016e-31, 0.0
13.1535, 9.638879978089396e-10, 2.149518539554286e-31, 0.0
13.193, 8.634510260417325e-10, 2.1568070304115564e-31, 0.0
13.2325, 7.659730113581245e-10, 2.164095521268827e-31, 0.0
13.272, 6.715853231708598e-10, 2.1713840121260974e-31, 0.0
13.3115, 5.804190980974022e-10, 2.178672502983368e-31, 0.0
13.351, 4.925895057152912e-10, 2.1859609938406384e-31, 0.0
13.3905, 4.0821198217540706e-10, 2.1932494846979087e-31, 0.0
